id,carrier,iata,name,config,created_at,updated_at
293,KL,744,Boeing 747-400 (744) New Business,{"f"=>0, "j"=>35, "p"=>36, "y"=>341, "total"=>412},2015-04-13 05:52:49 UTC,2015-04-13 05:52:49 UTC
294,KL,744,Boeing 747-400 (744) New Business,{"f"=>0, "j"=>35, "p"=>36, "y"=>341, "total"=>412},2015-04-13 05:52:49 UTC,2015-04-13 05:52:49 UTC
295,KL,772,Boeing 777-200ER (772) V1,{"f"=>0, "j"=>35, "p"=>34, "y"=>249, "total"=>318},2015-04-13 05:52:50 UTC,2015-04-13 05:52:50 UTC
296,KL,772,Boeing 777-200ER (772) V1,{"f"=>0, "j"=>35, "p"=>34, "y"=>249, "total"=>318},2015-04-13 05:52:51 UTC,2015-04-13 05:52:51 UTC
297,KL,772,Boeing 777-200ER (772) V2,{"f"=>0, "j"=>34, "p"=>40, "y"=>242, "total"=>316},2015-04-13 05:52:51 UTC,2015-04-13 05:52:51 UTC
298,KL,772,Boeing 777-200ER (772) V2,{"f"=>0, "j"=>34, "p"=>40, "y"=>242, "total"=>316},2015-04-13 05:52:52 UTC,2015-04-13 05:52:52 UTC
299,KL,77W,Boeing 777-300ER (77W),{"f"=>0, "j"=>35, "p"=>40, "y"=>350, "total"=>425},2015-04-13 05:52:53 UTC,2015-04-13 05:52:53 UTC
300,KL,77W,Boeing 777-300ER (77W),{"f"=>0, "j"=>35, "p"=>40, "y"=>350, "total"=>425},2015-04-13 05:52:54 UTC,2015-04-13 05:52:54 UTC
575,AA,32B,Airbus A321 (32B) V1 Transcon ,{"f"=>10, "j"=>20, "p"=>36, "y"=>36, "total"=>102},2015-04-13 06:28:58 UTC,2015-04-13 06:28:58 UTC
576,AA,32B,Airbus A321 (32B) V1 Transcon ,{"f"=>10, "j"=>20, "p"=>36, "y"=>36, "total"=>102},2015-04-13 06:28:58 UTC,2015-04-13 06:28:58 UTC
577,AA,32B,Airbus A321 (32B) V2,{"f"=>16, "j"=>0, "p"=>0, "y"=>127, "total"=>181},2015-04-13 06:28:59 UTC,2015-04-13 06:28:59 UTC
127,SN,332,Airbus A330-200 (332),{"f"=>0, "j"=>22, "p"=>0, "y"=>250, "total"=>272},2015-04-13 05:49:32 UTC,2015-04-13 05:49:32 UTC
128,SN,333,Airbus A330-300 (333),{"f"=>0, "j"=>30, "p"=>0, "y"=>254, "total"=>284},2015-04-13 05:49:32 UTC,2015-04-13 05:49:32 UTC
190,EL,744,Boeing 747-400 (744),{"f"=>8, "j"=>49, "p"=>24, "y"=>324, "total"=>405},2015-04-13 05:51:43 UTC,2015-04-13 05:51:43 UTC
191,EL,744,Boeing 747-400 (744),{"f"=>8, "j"=>49, "p"=>24, "y"=>324, "total"=>405},2015-04-13 05:51:44 UTC,2015-04-13 05:51:44 UTC
192,EL,763,Boeing 767-300 (763),{"f"=>0, "j"=>24, "p"=>32, "y"=>171, "total"=>227},2015-04-13 05:51:45 UTC,2015-04-13 05:51:45 UTC
193,EL,763,Boeing 767-300 (763),{"f"=>0, "j"=>24, "p"=>32, "y"=>171, "total"=>227},2015-04-13 05:51:45 UTC,2015-04-13 05:51:45 UTC
194,EL,772,Boeing 777-200 (772),{"f"=>12, "j"=>35, "p"=>0, "y"=>232, "total"=>279},2015-04-13 05:51:46 UTC,2015-04-13 05:51:46 UTC
217,BR,332,Airbus A330-200 (332),{"f"=>0, "j"=>0, "p"=>24, "y"=>228, "total"=>252},2015-04-13 05:52:02 UTC,2015-04-13 05:52:02 UTC
218,BR,333,Airbus A330-300 (333),{"f"=>0, "j"=>0, "p"=>30, "y"=>279, "total"=>309},2015-04-13 05:52:02 UTC,2015-04-13 05:52:02 UTC
219,BR,744,Boeing 747-400 (744),{"f"=>0, "j"=>0, "p"=>36, "y"=>280, "total"=>372},2015-04-13 05:52:03 UTC,2015-04-13 05:52:03 UTC
220,BR,74E,Boeing 747-400 (74E) Combi,{"f"=>0, "j"=>28, "p"=>0, "y"=>162, "total"=>276},2015-04-13 05:52:04 UTC,2015-04-13 05:52:04 UTC
221,BR,77A,Boeing 777-300ER (77A) V3,{"f"=>0, "j"=>0, "p"=>0, "y"=>238, "total"=>333},2015-04-13 05:52:05 UTC,2015-04-13 05:52:05 UTC
222,BR,77W,Boeing 777-300ER (77W) V2,{"f"=>0, "j"=>0, "p"=>36, "y"=>211, "total"=>319},2015-04-13 05:52:06 UTC,2015-04-13 05:52:06 UTC
207,ET,788,Boeing 787-8 (788),{"f"=>0, "j"=>24, "p"=>0, "y"=>246, "total"=>270},2015-04-13 05:51:55 UTC,2015-04-13 05:51:55 UTC
223,FJ,332,Airbus A330-200 (332),{"f"=>0, "j"=>24, "p"=>0, "y"=>249, "total"=>273},2015-04-13 05:52:06 UTC,2015-04-13 05:52:06 UTC
195,EK,332,Airbus A330-200 (332) Three Class,{"f"=>12, "j"=>42, "p"=>0, "y"=>183, "total"=>237},2015-04-13 05:51:46 UTC,2015-04-13 05:51:46 UTC
196,EK,332,Airbus A330-200 (332) Two Class,{"f"=>0, "j"=>27, "p"=>0, "y"=>251, "total"=>278},2015-04-13 05:51:47 UTC,2015-04-13 05:51:47 UTC
197,EK,343,Airbus A340-300 (343),{"f"=>12, "j"=>42, "p"=>0, "y"=>213, "total"=>267},2015-04-13 05:51:48 UTC,2015-04-13 05:51:48 UTC
198,EK,345,Airbus A340-500 (345),{"f"=>12, "j"=>42, "p"=>0, "y"=>204, "total"=>258},2015-04-13 05:51:48 UTC,2015-04-13 05:51:48 UTC
199,EK,388,Airbus A380-800 (388) V1,{"f"=>14, "j"=>76, "p"=>0, "y"=>399, "total"=>489},2015-04-13 05:51:49 UTC,2015-04-13 05:51:49 UTC
200,EK,388,Airbus A380-800 (388) V2,{"f"=>14, "j"=>76, "p"=>0, "y"=>427, "total"=>517},2015-04-13 05:51:50 UTC,2015-04-13 05:51:50 UTC
208,EY,332,Airbus A330-200 (332) V1,{"f"=>0, "j"=>22, "p"=>0, "y"=>240, "total"=>262},2015-04-13 05:51:56 UTC,2015-04-13 05:51:56 UTC
209,EY,332,Airbus A330-200 (332) V2,{"f"=>0, "j"=>18, "p"=>0, "y"=>236, "total"=>254},2015-04-13 05:51:57 UTC,2015-04-13 05:51:57 UTC
210,EY,333,Airbus A330-300 (333),{"f"=>8, "j"=>32, "p"=>0, "y"=>191, "total"=>231},2015-04-13 05:51:57 UTC,2015-04-13 05:51:57 UTC
211,EY,345,Airbus A340-500 (345),{"f"=>12, "j"=>28, "p"=>0, "y"=>200, "total"=>240},2015-04-13 05:51:58 UTC,2015-04-13 05:51:58 UTC
212,EY,346,Airbus A340-600 (346),{"f"=>12, "j"=>32, "p"=>0, "y"=>248, "total"=>292},2015-04-13 05:51:59 UTC,2015-04-13 05:51:59 UTC
213,EY,388,Airbus A380-800 (388) ,{"f"=>9, "j"=>70, "p"=>0, "y"=>415, "total"=>494},2015-04-13 05:51:59 UTC,2015-04-13 05:51:59 UTC
214,EY,77W,Boeing 777-300ER (77W) Three Class,{"f"=>8, "j"=>40, "p"=>0, "y"=>282, "total"=>330},2015-04-13 05:52:00 UTC,2015-04-13 05:52:00 UTC
215,EY,77W,Boeing 777-300ER (77W) Two Class,{"f"=>0, "j"=>28, "p"=>0, "y"=>384, "total"=>412},2015-04-13 05:52:01 UTC,2015-04-13 05:52:01 UTC
216,EY,789,Boeing 787-9 (789),{"f"=>8, "j"=>28, "p"=>0, "y"=>195, "total"=>231},2015-04-13 05:52:01 UTC,2015-04-13 05:52:01 UTC
224,FJ,73H,Boeing 737-700 (73H),{"f"=>0, "j"=>8, "p"=>0, "y"=>110, "total"=>118},2015-04-13 05:52:07 UTC,2015-04-13 05:52:07 UTC
225,FJ,738,Boeing 737-800 (738) V1,{"f"=>0, "j"=>8, "p"=>0, "y"=>152, "total"=>160},2015-04-13 05:52:07 UTC,2015-04-13 05:52:07 UTC
226,FJ,738,Boeing 737-800 (738) V2,{"f"=>0, "j"=>8, "p"=>0, "y"=>162, "total"=>170},2015-04-13 05:52:08 UTC,2015-04-13 05:52:08 UTC
227,AY,333,Airbus A330-300 (333) V1,{"f"=>0, "j"=>42, "p"=>0, "y"=>221, "total"=>263},2015-04-13 05:52:08 UTC,2015-04-13 05:52:08 UTC
228,AY,333,Airbus A330-300 (333) V2,{"f"=>0, "j"=>45, "p"=>0, "y"=>221, "total"=>266},2015-04-13 05:52:09 UTC,2015-04-13 05:52:09 UTC
229,AY,333,Airbus A330-300 (333) V3,{"f"=>0, "j"=>32, "p"=>0, "y"=>265, "total"=>297},2015-04-13 05:52:10 UTC,2015-04-13 05:52:10 UTC
230,AY,343,Airbus A340-300 (343) V1,{"f"=>0, "j"=>42, "p"=>0, "y"=>221, "total"=>263},2015-04-13 05:52:10 UTC,2015-04-13 05:52:10 UTC
231,AY,343,Airbus A340-300 (343) V2,{"f"=>0, "j"=>42, "p"=>0, "y"=>227, "total"=>269},2015-04-13 05:52:11 UTC,2015-04-13 05:52:11 UTC
232,AY,343,Airbus A340-300 (343) V3,{"f"=>0, "j"=>42, "p"=>0, "y"=>227, "total"=>269},2015-04-13 05:52:12 UTC,2015-04-13 05:52:12 UTC
233,GA,332,Airbus A330-200 (332),{"f"=>0, "j"=>0, "p"=>0, "y"=>186, "total"=>222},2015-04-13 05:52:12 UTC,2015-04-13 05:52:12 UTC
234,GA,333,Airbus A330-300 (333),{"f"=>0, "j"=>0, "p"=>0, "y"=>215, "total"=>257},2015-04-13 05:52:12 UTC,2015-04-13 05:52:12 UTC
235,GA,744,Boeing 747-400 (744),{"f"=>0, "j"=>0, "p"=>0, "y"=>386, "total"=>428},2015-04-13 05:52:13 UTC,2015-04-13 05:52:13 UTC
236,GA,77W,Boeing 777-300ER (77W),{"f"=>8, "j"=>0, "p"=>0, "y"=>268, "total"=>318},2015-04-13 05:52:14 UTC,2015-04-13 05:52:14 UTC
237,G3,738,Boeing 737-800 (738) V3,{"f"=>0, "j"=>0, "p"=>16, "y"=>154, "total"=>170},2015-04-13 05:52:14 UTC,2015-04-13 05:52:14 UTC
238,GF,332,Airbus A330-200 (332) Version 1,{"f"=>0, "j"=>0, "p"=>0, "y"=>256, "total"=>288},2015-04-13 05:52:15 UTC,2015-04-13 05:52:15 UTC
239,GF,332,Airbus A330-200 (332) Version 2,{"f"=>0, "j"=>0, "p"=>0, "y"=>208, "total"=>250},2015-04-13 05:52:15 UTC,2015-04-13 05:52:15 UTC
240,GF,332,Airbus A330-200 (332) Version 3,{"f"=>0, "j"=>0, "p"=>0, "y"=>256, "total"=>274},2015-04-13 05:52:16 UTC,2015-04-13 05:52:16 UTC
241,GF,343,Airbus A340-300 (343),{"f"=>0, "j"=>0, "p"=>0, "y"=>217, "total"=>253},2015-04-13 05:52:16 UTC,2015-04-13 05:52:16 UTC
242,HU,332,Airbus A330-200 (332),{"f"=>0, "j"=>36, "p"=>0, "y"=>186, "total"=>222},2015-04-13 05:52:17 UTC,2015-04-13 05:52:17 UTC
243,HU,333,Airbus A330-300 (333) V1,{"f"=>0, "j"=>32, "p"=>0, "y"=>260, "total"=>292},2015-04-13 05:52:17 UTC,2015-04-13 05:52:17 UTC
244,HU,340,Airbus A340-600 (340),{"f"=>8, "j"=>60, "p"=>0, "y"=>220, "total"=>288},2015-04-13 05:52:18 UTC,2015-04-13 05:52:18 UTC
483,EI,319,Airbus A319 (319),{"f"=>0, "j"=>0, "p"=>0, "y"=>144, "total"=>144},2015-04-13 06:25:53 UTC,2015-04-13 06:25:53 UTC
484,EI,320,Airbus A320 (320),{"f"=>0, "j"=>0, "p"=>0, "y"=>174, "total"=>174},2015-04-13 06:25:54 UTC,2015-04-13 06:25:54 UTC
485,EI,321,Airbus A321 (321),{"f"=>0, "j"=>0, "p"=>0, "y"=>212, "total"=>212},2015-04-13 06:25:54 UTC,2015-04-13 06:25:54 UTC
486,SU,319,Airbus A319 (319),{"f"=>0, "j"=>0, "p"=>0, "y"=>96, "total"=>116},2015-04-13 06:25:55 UTC,2015-04-13 06:25:55 UTC
487,SU,320,Airbus A320 (320) V1,{"f"=>0, "j"=>0, "p"=>0, "y"=>120, "total"=>140},2015-04-13 06:25:55 UTC,2015-04-13 06:25:55 UTC
488,SU,320,Airbus A320 (320) V2,{"f"=>0, "j"=>0, "p"=>0, "y"=>150, "total"=>158},2015-04-13 06:25:56 UTC,2015-04-13 06:25:56 UTC
489,SU,321,Airbus A321 (321),{"f"=>0, "j"=>0, "p"=>0, "y"=>142, "total"=>170},2015-04-13 06:25:57 UTC,2015-04-13 06:25:57 UTC
491,AM,737,Boeing 737-700 (737),{"f"=>0, "j"=>12, "p"=>18, "y"=>94, "total"=>124},2015-04-13 06:25:58 UTC,2015-04-13 06:25:58 UTC
492,AM,737,Boeing 737-700 (737),{"f"=>0, "j"=>12, "p"=>18, "y"=>94, "total"=>124},2015-04-13 06:25:58 UTC,2015-04-13 06:25:58 UTC
493,AM,738,Boeing 737-800 (738),{"f"=>0, "j"=>16, "p"=>18, "y"=>126, "total"=>160},2015-04-13 06:25:59 UTC,2015-04-13 06:25:59 UTC
247,HA,332,Airbus A330-200 (332),{"f"=>18, "j"=>0, "p"=>30, "y"=>0, "total"=>294},2015-04-13 05:52:20 UTC,2015-04-13 05:52:20 UTC
245,HU,767,Boeing 767-300ER (767),{"f"=>0, "j"=>34, "p"=>0, "y"=>199, "total"=>233},2015-04-13 05:52:19 UTC,2015-04-13 05:52:19 UTC
246,HU,788,Boeing 787-8 (788),{"f"=>0, "j"=>36, "p"=>0, "y"=>177, "total"=>213},2015-04-13 05:52:19 UTC,2015-04-13 05:52:19 UTC
251,IB,319,Airbus A319 (319) Business Club,{"f"=>0, "j"=>14, "p"=>0, "y"=>102, "total"=>116},2015-04-13 05:52:22 UTC,2015-04-13 05:52:22 UTC
252,IB,333,Airbus A330-300 (333),{"f"=>0, "j"=>36, "p"=>36, "y"=>242, "total"=>278},2015-04-13 05:52:23 UTC,2015-04-13 05:52:23 UTC
253,IB,343,Airbus A340-300 (343),{"f"=>0, "j"=>36, "p"=>36, "y"=>218, "total"=>254},2015-04-13 05:52:23 UTC,2015-04-13 05:52:23 UTC
254,IB,346,Airbus A340-600 (346),{"f"=>0, "j"=>42, "p"=>42, "y"=>300, "total"=>342},2015-04-13 05:52:24 UTC,2015-04-13 05:52:24 UTC
255,FI,752,Boeing 757-200 (752),{"f"=>0, "j"=>0, "p"=>41, "y"=>120, "total"=>183},2015-04-13 05:52:25 UTC,2015-04-13 05:52:25 UTC
256,FI,752,Boeing 757-200 (752),{"f"=>0, "j"=>0, "p"=>41, "y"=>120, "total"=>183},2015-04-13 05:52:25 UTC,2015-04-13 05:52:25 UTC
257,FI,753,Boeing 757-300 (753),{"f"=>0, "j"=>0, "p"=>65, "y"=>129, "total"=>216},2015-04-13 05:52:26 UTC,2015-04-13 05:52:26 UTC
258,FI,753,Boeing 757-300 (753),{"f"=>0, "j"=>0, "p"=>65, "y"=>129, "total"=>216},2015-04-13 05:52:27 UTC,2015-04-13 05:52:27 UTC
259,JL,738,Boeing 737-800 (738) Intl,{"f"=>0, "j"=>12, "p"=>0, "y"=>132, "total"=>144},2015-04-13 05:52:27 UTC,2015-04-13 05:52:27 UTC
260,JL,763,Boeing 767-300 (763) Intl,{"f"=>0, "j"=>30, "p"=>0, "y"=>202, "total"=>232},2015-04-13 05:52:27 UTC,2015-04-13 05:52:27 UTC
261,JL,76W,Boeing 767-300ER (76W) V1,{"f"=>0, "j"=>30, "p"=>0, "y"=>207, "total"=>237},2015-04-13 05:52:28 UTC,2015-04-13 05:52:28 UTC
262,JL,76W,Boeing 767-300ER (76W) V2,{"f"=>0, "j"=>30, "p"=>0, "y"=>197, "total"=>227},2015-04-13 05:52:29 UTC,2015-04-13 05:52:29 UTC
274,9W,332,Airbus A330-200 (332),{"f"=>0, "j"=>0, "p"=>0, "y"=>190, "total"=>220},2015-04-13 05:52:37 UTC,2015-04-13 05:52:37 UTC
275,9W,333,Airbus A330-300 (333),{"f"=>0, "j"=>34, "p"=>0, "y"=>259, "total"=>293},2015-04-13 05:52:37 UTC,2015-04-13 05:52:37 UTC
276,9W,739,Boeing 737-900 (739),{"f"=>0, "j"=>0, "p"=>0, "y"=>138, "total"=>166},2015-04-13 05:52:38 UTC,2015-04-13 05:52:38 UTC
277,9W,77W,Boeing 777-300ER (77W) V1 ,{"f"=>8, "j"=>0, "p"=>0, "y"=>274, "total"=>312},2015-04-13 05:52:38 UTC,2015-04-13 05:52:38 UTC
278,9W,77W,Boeing 777-300ER (77W) V2,{"f"=>8, "j"=>0, "p"=>0, "y"=>308, "total"=>346},2015-04-13 05:52:39 UTC,2015-04-13 05:52:39 UTC
279,JQ,332,Airbus A330-200 (332) V1,{"f"=>0, "j"=>38, "p"=>0, "y"=>265, "total"=>303},2015-04-13 05:52:39 UTC,2015-04-13 05:52:39 UTC
280,JQ,332,Airbus A330-200 (332) V2,{"f"=>0, "j"=>42, "p"=>0, "y"=>268, "total"=>310},2015-04-13 05:52:40 UTC,2015-04-13 05:52:40 UTC
281,JQ,788,Boeing 787-8 (788),{"f"=>0, "j"=>21, "p"=>0, "y"=>314, "total"=>335},2015-04-13 05:52:41 UTC,2015-04-13 05:52:41 UTC
282,KQ,772,Boeing 777-200ER (772),{"f"=>0, "j"=>0, "p"=>0, "y"=>294, "total"=>322},2015-04-13 05:52:41 UTC,2015-04-13 05:52:41 UTC
283,KL,332,Airbus A330-200 (332),{"f"=>0, "j"=>30, "p"=>39, "y"=>175, "total"=>244},2015-04-13 05:52:42 UTC,2015-04-13 05:52:42 UTC
284,KL,332,Airbus A330-200 (332),{"f"=>0, "j"=>30, "p"=>39, "y"=>175, "total"=>244},2015-04-13 05:52:43 UTC,2015-04-13 05:52:43 UTC
285,KL,333,Airbus A330-300 (333),{"f"=>0, "j"=>30, "p"=>40, "y"=>222, "total"=>292},2015-04-13 05:52:43 UTC,2015-04-13 05:52:43 UTC
286,KL,333,Airbus A330-300 (333),{"f"=>0, "j"=>30, "p"=>40, "y"=>222, "total"=>292},2015-04-13 05:52:44 UTC,2015-04-13 05:52:44 UTC
287,KL,744,Boeing 747-400 (744),{"f"=>0, "j"=>42, "p"=>36, "y"=>341, "total"=>419},2015-04-13 05:52:44 UTC,2015-04-13 05:52:44 UTC
288,KL,744,Boeing 747-400 (744),{"f"=>0, "j"=>42, "p"=>36, "y"=>341, "total"=>419},2015-04-13 05:52:45 UTC,2015-04-13 05:52:45 UTC
289,KL,744,Boeing 747-400 (744) Combi,{"f"=>0, "j"=>42, "p"=>36, "y"=>197, "total"=>275},2015-04-13 05:52:46 UTC,2015-04-13 05:52:46 UTC
301,KE,332,Airbus A330-200 (332),{"f"=>6, "j"=>0, "p"=>0, "y"=>188, "total"=>218},2015-04-13 05:52:54 UTC,2015-04-13 05:52:54 UTC
302,KE,333,Airbus A330-300 (333),{"f"=>6, "j"=>0, "p"=>0, "y"=>252, "total"=>276},2015-04-13 05:52:55 UTC,2015-04-13 05:52:55 UTC
303,KE,388,Airbus A380-800 (388),{"f"=>12, "j"=>0, "p"=>0, "y"=>301, "total"=>407},2015-04-13 05:52:55 UTC,2015-04-13 05:52:55 UTC
304,KE,744,Boeing 747-400 (744) V1,{"f"=>10, "j"=>0, "p"=>0, "y"=>262, "total"=>333},2015-04-13 05:52:56 UTC,2015-04-13 05:52:56 UTC
305,KE,744,Boeing 747-400 (744) V2,{"f"=>12, "j"=>0, "p"=>0, "y"=>262, "total"=>335},2015-04-13 05:52:57 UTC,2015-04-13 05:52:57 UTC
306,KE,744,Boeing 747-400 (744) V3,{"f"=>12, "j"=>0, "p"=>0, "y"=>308, "total"=>365},2015-04-13 05:52:57 UTC,2015-04-13 05:52:57 UTC
307,KE,772,Boeing 777-200ER (772) V1,{"f"=>8, "j"=>0, "p"=>0, "y"=>212, "total"=>248},2015-04-13 05:52:58 UTC,2015-04-13 05:52:58 UTC
308,KE,772,Boeing 777-200ER (772) V2,{"f"=>8, "j"=>0, "p"=>0, "y"=>225, "total"=>261},2015-04-13 05:52:58 UTC,2015-04-13 05:52:58 UTC
309,KE,773,Boeing 777-300 (773),{"f"=>6, "j"=>0, "p"=>0, "y"=>297, "total"=>338},2015-04-13 05:52:59 UTC,2015-04-13 05:52:59 UTC
310,KE,77W,Boeing 777-300ER (77W),{"f"=>8, "j"=>0, "p"=>0, "y"=>227, "total"=>291},2015-04-13 05:52:59 UTC,2015-04-13 05:52:59 UTC
317,LH,333,Airbus A330-300 (333) V1,{"f"=>8, "j"=>48, "p"=>0, "y"=>161, "total"=>217},2015-04-13 05:53:04 UTC,2015-04-13 05:53:04 UTC
318,LH,333,Airbus A330-300 (333) V3,{"f"=>8, "j"=>30, "p"=>21, "y"=>177, "total"=>236},2015-04-13 05:53:04 UTC,2015-04-13 05:53:04 UTC
319,LH,333,Airbus A330-300 (333) V4,{"f"=>8, "j"=>42, "p"=>21, "y"=>145, "total"=>216},2015-04-13 05:53:05 UTC,2015-04-13 05:53:05 UTC
320,LH,343,Airbus A340-300 (343) V1,{"f"=>8, "j"=>48, "p"=>0, "y"=>165, "total"=>221},2015-04-13 05:53:05 UTC,2015-04-13 05:53:05 UTC
321,LH,343,Airbus A340-300 (343) V2,{"f"=>8, "j"=>36, "p"=>0, "y"=>197, "total"=>241},2015-04-13 05:53:05 UTC,2015-04-13 05:53:05 UTC
322,LH,343,Airbus A340-300 (343) V3,{"f"=>0, "j"=>44, "p"=>0, "y"=>222, "total"=>266},2015-04-13 05:53:06 UTC,2015-04-13 05:53:06 UTC
323,LH,343,Airbus A340-300 (343) V4,{"f"=>0, "j"=>42, "p"=>0, "y"=>225, "total"=>267},2015-04-13 05:53:07 UTC,2015-04-13 05:53:07 UTC
324,LH,346,Airbus A340-600 (346) V1,{"f"=>8, "j"=>60, "p"=>0, "y"=>238, "total"=>306},2015-04-13 05:53:07 UTC,2015-04-13 05:53:07 UTC
325,LH,346,Airbus A340-600 (346) V2,{"f"=>8, "j"=>56, "p"=>0, "y"=>229, "total"=>293},2015-04-13 05:53:08 UTC,2015-04-13 05:53:08 UTC
363,QR,332,Airbus A330-200 (332) V1,{"f"=>0, "j"=>24, "p"=>0, "y"=>248, "total"=>272},2015-04-13 05:53:31 UTC,2015-04-13 05:53:31 UTC
364,QR,332,Airbus A330-200 (332) V2,{"f"=>0, "j"=>24, "p"=>0, "y"=>236, "total"=>260},2015-04-13 05:53:31 UTC,2015-04-13 05:53:31 UTC
365,QR,332,Airbus A330-200 (332) V3,{"f"=>12, "j"=>24, "p"=>0, "y"=>192, "total"=>228},2015-04-13 05:53:32 UTC,2015-04-13 05:53:32 UTC
494,AM,738,Boeing 737-800 (738),{"f"=>0, "j"=>16, "p"=>18, "y"=>126, "total"=>160},2015-04-13 06:25:59 UTC,2015-04-13 06:25:59 UTC
495,AM,737,Boeing 737-700 (737),{"f"=>0, "j"=>12, "p"=>18, "y"=>94, "total"=>124},2015-04-13 06:28:01 UTC,2015-04-13 06:28:01 UTC
496,AM,737,Boeing 737-700 (737),{"f"=>0, "j"=>12, "p"=>18, "y"=>94, "total"=>124},2015-04-13 06:28:02 UTC,2015-04-13 06:28:02 UTC
497,AM,738,Boeing 737-800 (738),{"f"=>0, "j"=>16, "p"=>18, "y"=>126, "total"=>160},2015-04-13 06:28:02 UTC,2015-04-13 06:28:02 UTC
498,AM,738,Boeing 737-800 (738),{"f"=>0, "j"=>16, "p"=>18, "y"=>126, "total"=>160},2015-04-13 06:28:03 UTC,2015-04-13 06:28:03 UTC
499,AC,319,Airbus A319 (319),{"f"=>0, "j"=>14, "p"=>0, "y"=>106, "total"=>120},2015-04-13 06:28:04 UTC,2015-04-13 06:28:04 UTC
500,AC,319,Airbus A319 (319) Premium rouge,{"f"=>0, "j"=>0, "p"=>6, "y"=>118, "total"=>136},2015-04-13 06:28:05 UTC,2015-04-13 06:28:05 UTC
501,AC,319,Airbus A319 (319) Premium rouge,{"f"=>0, "j"=>0, "p"=>6, "y"=>118, "total"=>136},2015-04-13 06:28:05 UTC,2015-04-13 06:28:05 UTC
502,AC,319,Airbus A319 (319) rouge,{"f"=>0, "j"=>0, "p"=>24, "y"=>118, "total"=>142},2015-04-13 06:28:06 UTC,2015-04-13 06:28:06 UTC
503,AC,319,Airbus A319 (319) rouge,{"f"=>0, "j"=>0, "p"=>24, "y"=>118, "total"=>142},2015-04-13 06:28:06 UTC,2015-04-13 06:28:06 UTC
504,AC,320,Airbus A320 (320),{"f"=>0, "j"=>14, "p"=>0, "y"=>96, "total"=>146},2015-04-13 06:28:07 UTC,2015-04-13 06:28:07 UTC
311,LA,343,Airbus A340-300 (343),{"f"=>0, "j"=>42, "p"=>0, "y"=>218, "total"=>260},2015-04-13 05:53:00 UTC,2015-04-13 05:53:00 UTC
312,LA,763,Boeing 767-300ER (763) V1,{"f"=>0, "j"=>28, "p"=>28, "y"=>189, "total"=>217},2015-04-13 05:53:01 UTC,2015-04-13 05:53:01 UTC
313,LA,763,Boeing 767-300ER (763) V2,{"f"=>0, "j"=>16, "p"=>16, "y"=>218, "total"=>234},2015-04-13 05:53:01 UTC,2015-04-13 05:53:01 UTC
314,LA,788,Boeing 787-8 (788),{"f"=>0, "j"=>30, "p"=>30, "y"=>217, "total"=>247},2015-04-13 05:53:02 UTC,2015-04-13 05:53:02 UTC
315,LO,734,Boeing 737-400 (734),{"f"=>0, "j"=>18, "p"=>18, "y"=>108, "total"=>144},2015-04-13 05:53:03 UTC,2015-04-13 05:53:03 UTC
316,LO,788,Boeing 787-8 (788),{"f"=>0, "j"=>18, "p"=>21, "y"=>213, "total"=>252},2015-04-13 05:53:03 UTC,2015-04-13 05:53:03 UTC
338,MH,332,Airbus A330-200 (332),{"f"=>0, "j"=>42, "p"=>0, "y"=>187, "total"=>229},2015-04-13 05:53:16 UTC,2015-04-13 05:53:16 UTC
339,MH,333,Airbus A330-300 (333),{"f"=>0, "j"=>36, "p"=>0, "y"=>247, "total"=>283},2015-04-13 05:53:16 UTC,2015-04-13 05:53:16 UTC
340,MH,388,Airbus A380-800 (388),{"f"=>8, "j"=>66, "p"=>0, "y"=>420, "total"=>494},2015-04-13 05:53:17 UTC,2015-04-13 05:53:17 UTC
341,MH,772,Boeing 777-200 (772),{"f"=>0, "j"=>35, "p"=>0, "y"=>247, "total"=>282},2015-04-13 05:53:18 UTC,2015-04-13 05:53:18 UTC
342,DY,788,Boeing 787-8 (788),{"f"=>0, "j"=>0, "p"=>32, "y"=>259, "total"=>291},2015-04-13 05:53:18 UTC,2015-04-13 05:53:18 UTC
343,WY,332,Airbus A330-200 (332),{"f"=>0, "j"=>20, "p"=>0, "y"=>196, "total"=>216},2015-04-13 05:53:19 UTC,2015-04-13 05:53:19 UTC
344,WY,333,Airbus A330-300 (333),{"f"=>6, "j"=>20, "p"=>0, "y"=>204, "total"=>230},2015-04-13 05:53:19 UTC,2015-04-13 05:53:19 UTC
345,EC,752,Boeing 757-200 (752),{"f"=>0, "j"=>0, "p"=>28, "y"=>66, "total"=>114},2015-04-13 05:53:19 UTC,2015-04-13 05:53:19 UTC
346,PR,333,Airbus A330-300 (333) Business,{"f"=>0, "j"=>42, "p"=>0, "y"=>260, "total"=>302},2015-04-13 05:53:20 UTC,2015-04-13 05:53:20 UTC
347,PR,333,Airbus A330-300 (333) Prem Econ,{"f"=>0, "j"=>0, "p"=>39, "y"=>375, "total"=>414},2015-04-13 05:53:21 UTC,2015-04-13 05:53:21 UTC
348,PR,343,Airbus A340-300 (343) V1,{"f"=>0, "j"=>44, "p"=>0, "y"=>220, "total"=>264},2015-04-13 05:53:21 UTC,2015-04-13 05:53:21 UTC
